record_id,asset_id,asset_type,station,route,last_service_date,days_since_service,fault_type,fault_count_30d,health_score,health_status,technician_note,recommended_action,temperature_celsius,vibration_level,oil_pressure_bar,fuel_efficiency_pct,axle_temp_celsius,wheel_profile_mm,pad_thickness_mm,brake_cylinder_pressure_bar,stopping_distance_m,response_time_ms,voltage_output_v,contact_resistance_ohm,rail_wear_mm,gauge_deviation_mm,ballast_void_pct,motor_current_a,cycle_time_seconds,sensor_reliability_pct
58bae006-c7c2-480c-b0ae-d74bc6283ebb,BR-1054,brake_system,Colombo Fort,Colombo Fort - Galle,2026-07-08,64,none,0,84.76,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,17.3,6.03,266,,,,,,,,,
e6f3a0ee-10df-4299-964a-f664efd54c6a,TR-1041,track_section,Badulla,Colombo Fort - Jaffna,2026-07-17,55,none,0,81.95,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine geometry inspections.,,,,,,,,,,,,,1.75,0.94,5.6,,,
a75f07b5-ade7-4a44-a1d8-3727c13f14d1,PG-1025,platform_gate,Trincomalee,Colombo Fort - Trincomalee,2026-06-07,95,none,0,80.57,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.07,10.1,93.2
1f924453-d75c-44d2-88b4-0611b64340ff,PG-1026,platform_gate,Kalutara,Colombo Fort - Jaffna,2026-07-02,70,none,0,78.08,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.22,9.6,93.2
67421ca2-a40b-4075-9940-dc93fd91a5ca,LC-1029,level_crossing,Batticaloa,Colombo Fort - Trincomalee,2026-04-10,153,none,0,72.22,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.54,11.6,94.4
f51c354b-82a6-43a4-8024-a0535753e085,BG-1078,bogie,Nanu Oya,Colombo Fort - Badulla,2026-06-03,99,none,0,79.43,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,1.12,,,39.9,132.3,,,,,,,,,,,,
c160ac5c-6eab-4954-b4c0-63a7943fb84b,SG-1053,signal_unit,Kalutara,Colombo Fort - Trincomalee,2026-05-12,121,none,0,70.64,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,194,22.3,0.307,,,,,,
8070c2c6-aae0-4fb1-aeb1-56162da15735,EL-1036,electric_loco,Gampaha,Colombo Fort - Badulla,2026-08-09,32,none,0,81.76,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal service cycle. No action required.,82.6,2.22,4.46,85.8,,,,,,,,,,,,,,
dac49572-1893-45a1-892d-eaa9315ee9cd,SG-1054,signal_unit,Maho,Colombo Fort - Jaffna,2026-07-15,57,none,0,82.41,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal monitoring schedule.,,,,,,,,,,194,23.1,0.204,,,,,,
2f03a8e4-409c-42ba-a284-a8ed42db4f36,BR-1055,brake_system,Gampaha,Colombo Fort - Badulla,2026-08-28,13,none,0,82.44,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,14.3,6.72,280,,,,,,,,,
53060f1c-2a55-4bb3-a5a1-b9503e80d6b7,DE-1041,diesel_engine,Aluthgama,Colombo Fort - Badulla,2026-04-28,135,none,0,81.75,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal scheduled maintenance. Next service in 30 days.,85.2,2.73,4.15,86.2,,,,,,,,,,,,,,
9dd9472d-a8f4-41ed-97d4-666740bf7fe2,DE-1042,diesel_engine,Jaffna,Kandy - Badulla,2026-07-26,46,none,0,90.84,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal scheduled maintenance. Next service in 30 days.,74.9,2.08,4.4,92.7,,,,,,,,,,,,,,
7f73b9a2-b10d-4d24-b499-e271a32d1879,BR-1056,brake_system,Kurunegala,Colombo Fort - Trincomalee,2026-07-29,43,none,0,92.6,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,18.4,6.38,254,,,,,,,,,
7bea4d03-53b3-40c0-baaa-7e68bce0a1f2,SG-1055,signal_unit,Hatton,Colombo Fort - Badulla,2026-05-11,122,none,0,77.91,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal monitoring schedule.,,,,,,,,,,184,23.1,0.229,,,,,,
72f8c678-511e-48a5-8025-a22a612ad262,SG-1056,signal_unit,Matara,Colombo Fort - Galle,2026-09-06,4,none,0,91.69,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,135,23.5,0.099,,,,,,
844a1cec-83d8-4202-b2bd-b52af7d492d3,DE-1043,diesel_engine,Matara,Colombo Fort - Matara,2026-06-24,78,starter_failure,5,46.05,AMBER,Intermittent starting issues. Traced to corroded battery terminals. Cleaned and torqued.,Schedule inspection within 7 days. Check oil and cooling system.,101.7,4.51,3.05,86.2,,,,,,,,,,,,,,
1a9f8491-06f8-4273-810e-633a4a336a9b,PG-1027,platform_gate,Galle,Colombo Fort - Jaffna,2026-07-24,48,motor_worn,4,39.16,RED,"Drive motor brush wear at 5mm, minimum is 8mm. Brushes replaced immediately.",Close gate. Emergency repair required before reopening.,,,,,,,,,,,,,,,,5.15,15.3,85.2
6c067fea-28d6-4ede-b39b-fadf12cd6812,BR-1057,brake_system,Polgahawela,Colombo Fort - Kandy,2026-06-09,93,none,0,79.17,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,15.3,5.8,264,,,,,,,,,
8fc20355-6ce2-446e-b10d-6fbc6f41ad22,DE-1044,diesel_engine,Maradana,Kandy - Badulla,2026-08-14,27,none,0,83.87,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal scheduled maintenance. Next service in 30 days.,86.8,2.52,3.93,89.8,,,,,,,,,,,,,,
53aa84fb-975e-4c34-966c-151fdee7e131,BG-1079,bogie,Ambalangoda,Colombo Fort - Galle,2026-07-20,52,none,0,83.44,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,1.71,,,41.0,131.3,,,,,,,,,,,,
b61d8501-89ee-422e-8999-8e3e681db377,SG-1057,signal_unit,Ambalangoda,Colombo Fort - Galle,2026-05-26,107,none,0,83.46,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal monitoring schedule.,,,,,,,,,,181,23.5,0.189,,,,,,
7409508f-f41b-47e5-82d7-b94076842bcd,BR-1058,brake_system,Panadura,Colombo Fort - Galle,2026-07-05,67,none,0,88.47,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,16.2,6.12,267,,,,,,,,,
92577929-e443-4a0a-9a15-b98af1a4aca3,BR-1059,brake_system,Kurunegala,Kandy - Badulla,2026-05-10,123,none,0,81.96,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,15.5,6.61,261,,,,,,,,,
31d92001-34bb-4d1e-b92e-4d82baf7a10e,DE-1045,diesel_engine,Ragama,Colombo Fort - Trincomalee,2026-05-03,130,overheating,4,47.57,AMBER,Engine temperature exceeded 105°C during run. Coolant level was low. Topped up and monitored.,Schedule inspection within 7 days. Check oil and cooling system.,96.2,4.9,3.18,80.6,,,,,,,,,,,,,,
a5373e3e-39d1-43fd-b40e-0891e4d1a05a,LC-1030,level_crossing,Jaffna,Colombo Fort - Jaffna,2026-06-10,92,none,0,80.18,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.1,11.1,96.8
b060af08-1d53-411b-a69d-ea3bcc275fed,DE-1046,diesel_engine,Veyangoda,Kandy - Badulla,2026-03-29,165,starter_failure,4,51.51,AMBER,Intermittent starting issues. Traced to corroded battery terminals. Cleaned and torqued.,Schedule inspection within 7 days. Check oil and cooling system.,99.1,4.34,3.27,80.4,,,,,,,,,,,,,,
cb8fe98e-19ba-453c-af96-c41a44f133bb,EL-1037,electric_loco,Hatton,Colombo Fort - Badulla,2026-05-17,116,none,0,68.32,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Check electrical systems within 5 days. Run full diagnostic cycle.,93.1,3.53,3.43,85.9,,,,,,,,,,,,,,
8012a826-386d-46cf-944c-b4e0fd8cacb7,PG-1028,platform_gate,Jaffna,Colombo Fort - Galle,2026-08-15,26,none,0,88.32,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.51,8.9,95.5
839b24e4-8f53-4e1a-a6fc-3ecf9367c159,TR-1042,track_section,Panadura,Colombo Fort - Kandy,2026-03-19,175,none,0,62.99,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,4.29,2.33,10.7,,,
4c7f06de-b3e3-4c1f-a719-0563eff0bd83,BR-1060,brake_system,Ragama,Colombo Fort - Jaffna,2026-03-27,167,none,0,67.78,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,13.1,5.42,290,,,,,,,,,
b8b678f5-2c96-4b57-bad8-6bcf7da01b93,EL-1038,electric_loco,Aluthgama,Colombo Fort - Trincomalee,2026-06-16,86,none,0,74.15,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal service cycle. No action required.,85.1,2.67,3.56,88.1,,,,,,,,,,,,,,
abd6e9bb-f976-4d07-ab88-fa309beb3891,BG-1080,bogie,Aluthgama,Kandy - Badulla,2026-06-04,98,axle_crack,1,49.24,AMBER,Crack depth measured at 2mm on non-critical surface. Monitoring with weekly checks.,Inspect wheel profile and axle bearings within 7 days.,,4.01,,,61.5,126.9,,,,,,,,,,,,
3f856b6b-df97-4780-b543-06bc1d2c7b9f,TR-1043,track_section,Jaffna,Colombo Fort - Galle,2026-08-22,19,none,0,89.91,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine geometry inspections.,,,,,,,,,,,,,1.62,0.74,5.9,,,
fe80b6ba-3155-4c6d-8aa0-474861d8d3d4,SG-1058,signal_unit,Hatton,Colombo Fort - Trincomalee,2026-07-12,60,lamp_failure,4,59.75,AMBER,"Two signal lamps flickering due to corroded holders. Cleaned holders, replaced lamps.",Check relay contacts and response time within 2 days.,,,,,,,,,,230,22.2,0.375,,,,,,
d6f8b8d3-89e0-42c1-9bb1-0f2caf127c0c,SG-1059,signal_unit,Colombo Fort,Colombo Fort - Kandy,2026-05-30,103,none,0,77.75,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,182,23.7,0.243,,,,,,
b51d65b7-d500-4dd0-9046-77185f8aa39c,SG-1060,signal_unit,Matara,Colombo Fort - Matara,2026-07-20,52,none,0,81.94,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal monitoring schedule.,,,,,,,,,,174,23.7,0.162,,,,,,
bc67f773-b95c-4757-99aa-c9504ce2abe6,BG-1081,bogie,Polonnaruwa,Colombo Fort - Matara,2026-04-10,153,none,0,65.13,AMBER,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Inspect wheel profile and axle bearings within 7 days.,,2.71,,,59.3,130.9,,,,,,,,,,,,
9d520075-a9d1-43a7-99ba-8cec4e2b5915,DE-1047,diesel_engine,Peradeniya,Colombo Fort - Trincomalee,2026-04-01,162,none,0,66.42,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Schedule inspection within 7 days. Check oil and cooling system.,93.6,3.49,3.6,85.8,,,,,,,,,,,,,,
e840673f-de3b-49c3-96a9-996c1703fce8,DE-1048,diesel_engine,Panadura,Colombo Fort - Galle,2026-07-24,48,starter_failure,2,53.79,AMBER,Intermittent starting issues. Traced to corroded battery terminals. Cleaned and torqued.,Schedule inspection within 7 days. Check oil and cooling system.,90.8,4.41,3.33,81.8,,,,,,,,,,,,,,
ce66d1cb-1ef4-4f19-89c0-ea2cb458ebd0,DE-1049,diesel_engine,Kalutara,Colombo Fort - Trincomalee,2026-03-22,172,none,0,67.09,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Schedule inspection within 7 days. Check oil and cooling system.,86.6,3.07,3.26,87.0,,,,,,,,,,,,,,
42edffcf-c91d-4c04-9d51-8bf2c206b9c5,SG-1061,signal_unit,Hambantota,Colombo Fort - Badulla,2026-04-14,149,none,0,74.57,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,157,22.9,0.265,,,,,,
9c1e57c8-5919-4b5a-a328-45ee44a5b873,DE-1050,diesel_engine,Aluthgama,Colombo Fort - Matara,2026-04-08,155,none,0,75.06,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal scheduled maintenance. Next service in 30 days.,83.3,2.99,4.32,86.4,,,,,,,,,,,,,,
7390cfde-6f11-4897-8ab4-e67f8f5c1c41,BG-1082,bogie,Kandy,Colombo Fort - Jaffna,2026-05-18,115,none,0,80.22,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal inspection schedule. Next check in 30 days.,,2.6,,,49.5,131.2,,,,,,,,,,,,
026581ce-1d4a-4cea-b5f2-796342544c34,LC-1031,level_crossing,Ambalangoda,Kandy - Badulla,2026-04-22,141,none,0,73.62,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.95,11.0,94.2
5dd431d0-f190-46b0-b1c7-7c9d91cd57bf,PG-1029,platform_gate,Kalutara,Colombo Fort - Galle,2026-05-05,128,none,0,68.53,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Inspect door mechanism and drive motor within 3 days.,,,,,,,,,,,,,,,,3.4,11.8,88.6
d13736a2-816c-4064-9c02-2a5594860d1c,BR-1061,brake_system,Aluthgama,Kandy - Badulla,2026-05-27,106,none,0,82.19,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine checks. No immediate action required.,,,,,,,14.7,6.37,264,,,,,,,,,
1ba19a23-f066-4c25-8fbf-b961d0f34274,BR-1062,brake_system,Colombo Fort,Colombo Fort - Badulla,2026-08-04,37,brake_fade,3,76.2,GREEN,Braking distance increased 15 percent. Brake shoes glazed. Replaced shoes and bedded in.,Continue routine checks. No immediate action required.,,,,,,,16.4,5.96,273,,,,,,,,,
48b4cbaa-106f-42b7-a902-ccbdd20cd5a2,SG-1062,signal_unit,Vavuniya,Colombo Fort - Galle,2026-04-25,138,relay_fault,5,45.63,AMBER,Relay coil resistance out of spec at 280 ohm. Replaced relay. Signal operates normally.,Check relay contacts and response time within 2 days.,,,,,,,,,,290,22.4,0.46,,,,,,
32f22b0b-922b-43e4-ab4f-d0b3ad9ebeb1,BG-1083,bogie,Batticaloa,Colombo Fort - Trincomalee,2026-03-16,178,none,0,59.49,AMBER,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Inspect wheel profile and axle bearings within 7 days.,,2.85,,,49.7,130.5,,,,,,,,,,,,
7f38150a-9781-4f8e-8c9d-351a02c3be1b,PG-1030,platform_gate,Maradana,Colombo Fort - Kandy,2026-07-08,64,none,0,91.07,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.42,8.7,97.3
2b61f617-8860-4967-92e4-4aab922ef517,SG-1063,signal_unit,Hambantota,Kandy - Badulla,2026-04-09,154,response_delay,1,39.48,RED,"Signal response time 380ms exceeds 300ms standard. Cable inspected, damaged core found.",Take signal out of service. Emergency repair required before return. See Signal Manual Section 4.,,,,,,,,,,305,21.7,0.546,,,,,,
d7d9518a-efec-4f84-a3fd-29fdc560b9db,BG-1084,bogie,Nanu Oya,Colombo Fort - Jaffna,2026-04-21,142,none,0,76.47,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,3.1,,,52.4,131.5,,,,,,,,,,,,
7de77322-d7f7-471c-a96c-51dfd3ce506c,DE-1051,diesel_engine,Kandy,Colombo Fort - Matara,2026-08-28,13,none,0,86.04,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal scheduled maintenance. Next service in 30 days.,77.2,2.17,4.49,88.5,,,,,,,,,,,,,,
8510035f-0246-48eb-be90-891a548a05ba,BR-1063,brake_system,Polgahawela,Colombo Fort - Matara,2026-08-24,17,none,0,91.56,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine checks. No immediate action required.,,,,,,,17.5,6.65,253,,,,,,,,,
837dbefa-cd90-4422-93d9-3c843c5912cb,SG-1064,signal_unit,Kandy,Colombo Fort - Jaffna,2026-06-27,75,response_delay,5,52.56,AMBER,"Signal response time 380ms exceeds 300ms standard. Cable inspected, damaged core found.",Check relay contacts and response time within 2 days.,,,,,,,,,,234,22.2,0.43,,,,,,
db14c80e-c6ba-4839-aa71-7f7a4a895dba,SG-1065,signal_unit,Badulla,Colombo Fort - Galle,2026-03-30,164,none,0,60.43,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Check relay contacts and response time within 2 days.,,,,,,,,,,203,21.5,0.359,,,,,,
1b3c8483-3cb8-4484-b049-eb69f718cbff,BG-1085,bogie,Hambantota,Kandy - Badulla,2026-06-30,72,wheel_flat,3,53.48,AMBER,Flat spot detected on wheel 3 during vibration scan. Wheel turned on lathe to profile.,Inspect wheel profile and axle bearings within 7 days.,,3.58,,,60.2,127.2,,,,,,,,,,,,
e8370894-058d-43a6-a774-3fb09c169aaa,BG-1086,bogie,Ragama,Colombo Fort - Kandy,2026-07-30,42,none,0,88.35,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,1.69,,,36.5,132.8,,,,,,,,,,,,
0ea9d32f-263d-460d-9bf9-9f147e058971,LC-1032,level_crossing,Nanu Oya,Colombo Fort - Trincomalee,2026-08-15,26,none,0,88.2,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.26,8.5,95.9
a32d84bc-793c-4b23-bf46-117415eac232,SG-1066,signal_unit,Veyangoda,Colombo Fort - Kandy,2026-05-16,117,none,0,70.16,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal monitoring schedule.,,,,,,,,,,209,22.9,0.295,,,,,,
ac30af22-c8d3-4308-9d5b-5d9f69e953f6,BR-1064,brake_system,Maho,Colombo Fort - Jaffna,2026-05-29,104,none,0,81.09,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,14.6,5.89,288,,,,,,,,,
514775f5-3582-4e96-bd48-42be6e397bc7,DE-1052,diesel_engine,Hikkaduwa,Colombo Fort - Matara,2026-08-25,16,none,0,93.13,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal scheduled maintenance. Next service in 30 days.,74.1,1.67,4.74,92.6,,,,,,,,,,,,,,
35c7510d-36e6-482f-8adf-3f9b7087fb64,BG-1087,bogie,Aluthgama,Colombo Fort - Jaffna,2026-04-08,155,bearing_noise,1,31.57,RED,Grinding noise from axle box. Bearing grease contaminated with water. Repacked with grease.,Withdraw asset from service. Full bogie overhaul required. See Bogie Guide Section 5.,,5.74,,,67.8,124.9,,,,,,,,,,,,
46772db4-fc76-4727-977b-e89ab134a8fe,SG-1067,signal_unit,Batticaloa,Colombo Fort - Trincomalee,2026-04-24,139,none,0,69.03,AMBER,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Check relay contacts and response time within 2 days.,,,,,,,,,,197,23.7,0.264,,,,,,
917d7bac-c70c-4299-922c-43667bc5703c,PG-1031,platform_gate,Colombo Fort,Colombo Fort - Matara,2026-04-21,142,motor_worn,5,55.59,AMBER,Motor bearing producing noise at low speed. Bearing replaced. Noise eliminated.,Inspect door mechanism and drive motor within 3 days.,,,,,,,,,,,,,,,,4.14,13.7,87.3
875e826b-408a-497b-9446-330e90ae64ec,EL-1039,electric_loco,Kalutara,Colombo Fort - Trincomalee,2026-05-02,131,motor_overload,1,54.81,AMBER,Motor temperature 165°C during service. Cooling fan belt slipping. Belt replaced.,Check electrical systems within 5 days. Run full diagnostic cycle.,93.8,4.44,3.7,85.3,,,,,,,,,,,,,,
fad8b285-c75d-4706-83a5-e9a82b129943,SG-1068,signal_unit,Ragama,Colombo Fort - Jaffna,2026-03-23,171,lamp_failure,5,45.74,AMBER,Red aspect lamp out during inspection. Lamp replaced with LED unit. Output verified.,Check relay contacts and response time within 2 days.,,,,,,,,,,259,21.9,0.504,,,,,,
d090a95a-4f20-4da0-b1ec-b792cd1fc85a,BG-1088,bogie,Ragama,Colombo Fort - Galle,2026-06-21,81,none,0,86.76,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal inspection schedule. Next check in 30 days.,,1.45,,,47.5,132.8,,,,,,,,,,,,
fcd1fd0c-7623-492d-9d89-bb621b258306,BG-1089,bogie,Kandy,Colombo Fort - Badulla,2026-07-29,43,wheel_flat,2,67.75,AMBER,Abnormal vibration at 80 km/h. Flat spot of 8mm measured. Wheel re-profiled to standard.,Inspect wheel profile and axle bearings within 7 days.,,2.92,,,47.2,130.0,,,,,,,,,,,,
6ee8055f-5c7a-4cf7-bd63-8f0c4c4e0460,LC-1033,level_crossing,Badulla,Colombo Fort - Badulla,2026-06-11,91,none,0,84.49,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.98,9.9,94.6
635a07de-dbf1-4383-a615-0181c48c4d70,TR-1044,track_section,Veyangoda,Colombo Fort - Matara,2026-07-22,50,none,0,85.03,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine geometry inspections.,,,,,,,,,,,,,1.95,1.12,5.6,,,
e81300ee-471d-4b09-ab2b-8ac51299ddfd,SG-1069,signal_unit,Trincomalee,Colombo Fort - Matara,2026-04-15,148,none,0,70.78,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,174,22.2,0.26,,,,,,
f0b61966-0030-452a-adae-e0cf1b4b556f,BR-1065,brake_system,Polonnaruwa,Colombo Fort - Galle,2026-06-09,93,none,0,77.51,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,15.9,5.8,280,,,,,,,,,
24782600-e5e2-4b36-89e6-82125c09784a,BR-1066,brake_system,Hatton,Colombo Fort - Jaffna,2026-05-05,128,brake_fade,5,54.4,AMBER,Braking distance increased 15 percent. Brake shoes glazed. Replaced shoes and bedded in.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,10.9,5.13,308,,,,,,,,,
23dd0eeb-eaf3-4782-8c54-81e76cdbbf4e,SG-1070,signal_unit,Galle,Colombo Fort - Jaffna,2026-08-31,10,response_delay,1,70.98,GREEN,Slow signal response traced to corroded terminal block. Block cleaned and retightened.,Continue normal monitoring schedule.,,,,,,,,,,200,23.2,0.27,,,,,,
048998ce-2ffb-4bc1-aeef-68869e816874,BG-1090,bogie,Badulla,Colombo Fort - Kandy,2026-08-31,10,none,0,88.07,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,1.36,,,47.1,131.3,,,,,,,,,,,,
55568355-c9ca-418d-815b-d40c5a39362a,BR-1067,brake_system,Moratuwa,Colombo Fort - Galle,2026-06-06,96,none,0,77.74,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,13.9,6.38,283,,,,,,,,,
1a20b556-9b27-45be-81ae-a0f00763649f,PG-1032,platform_gate,Maho,Colombo Fort - Matara,2026-05-30,103,none,0,72.65,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.83,10.9,89.5
8e436190-052c-416c-a269-410b01c3d675,LC-1034,level_crossing,Badulla,Colombo Fort - Galle,2026-07-14,58,sensor_fault,2,56.79,AMBER,Proximity sensor false-triggering due to contamination. Cleaned sensing face. Stable now.,Inspect gate mechanism and sensors within 3 days.,,,,,,,,,,,,,,,,4.33,13.4,85.2
ff88eb24-1d74-42e6-b2e3-0993b7386006,BG-1091,bogie,Kandy,Kandy - Badulla,2026-08-12,29,none,0,84.66,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal inspection schedule. Next check in 30 days.,,1.6,,,43.8,133.7,,,,,,,,,,,,
641d92ec-9faf-402e-87d0-63ed74ccd452,BG-1092,bogie,Veyangoda,Colombo Fort - Matara,2026-04-12,151,axle_crack,1,48.98,AMBER,Crack depth measured at 2mm on non-critical surface. Monitoring with weekly checks.,Inspect wheel profile and axle bearings within 7 days.,,4.55,,,61.6,128.5,,,,,,,,,,,,
09955d9e-2f12-414f-a14f-99f261a407b8,BR-1068,brake_system,Moratuwa,Kandy - Badulla,2026-09-06,4,none,0,100.0,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,17.7,5.95,257,,,,,,,,,
539fd671-4f79-4fbd-8964-ee1df40b9fb5,PG-1033,platform_gate,Jaffna,Colombo Fort - Badulla,2026-07-29,43,none,0,86.7,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.89,9.7,92.7
b2696944-f2e4-4422-b0e0-0dc173f1c0a6,SG-1071,signal_unit,Anuradhapura,Colombo Fort - Galle,2026-03-19,175,none,0,61.6,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Check relay contacts and response time within 2 days.,,,,,,,,,,208,22.7,0.36,,,,,,
c67c006f-3e75-471c-af1c-8163e71627cd,DE-1053,diesel_engine,Matara,Colombo Fort - Trincomalee,2026-05-04,129,none,0,78.39,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal scheduled maintenance. Next service in 30 days.,86.6,2.43,4.15,91.5,,,,,,,,,,,,,,
13905fe8-7f3b-4a27-b924-d65639b221d1,DE-1054,diesel_engine,Batticaloa,Colombo Fort - Matara,2026-05-05,128,none,0,79.78,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal scheduled maintenance. Next service in 30 days.,86.5,3.02,3.85,92.7,,,,,,,,,,,,,,
ffa8f415-e9ee-4814-af08-519bc96385bd,BR-1069,brake_system,Peradeniya,Colombo Fort - Trincomalee,2026-08-30,11,none,0,93.26,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine checks. No immediate action required.,,,,,,,14.9,6.67,241,,,,,,,,,
637b12a3-24f0-40dd-81e4-3dceb36c5de5,BR-1070,brake_system,Hikkaduwa,Colombo Fort - Trincomalee,2026-03-16,178,none,0,66.29,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,12.6,5.93,293,,,,,,,,,
